# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 14:02:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift.json
# init = config/init.json
# random
#   seed = 3971867242 (Default)
# output
#   file = output/shift/chain/4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-0.982077,0.992946,0.000104263,3,15,0,2.52654,0.734024,0.0411357,0.217822,4.15e-05,7.70243e-05,0.414425,0.0613627,0.548281,1091.9,0.734024,0.0411357,0.217822,7.70243e-05,0.414425,1091.9,1,0.276351,0,1,21164.5,3.41776,0.0356022,301.589,1.73923,0.0221635,0.0186146,-0.0014728,-0.000116483
-1.93729,0.839584,0.000177391,6,79,0,2.97626,0.738378,0.0408755,0.213439,4.15e-05,7.61186e-05,0.4161,0.0611076,0.548167,1091.65,0.738378,0.0408755,0.213439,7.61186e-05,0.4161,1091.65,1,0.270619,0,1,20982.2,3.44291,0.0358551,301.665,1.73624,0.0222854,0.0949324,-0.00445619,5.38206e-06
-1.2193,1,0.000209204,3,7,0,2.3256,0.7387,0.0407277,0.213689,4.15e-05,7.60523e-05,0.416063,0.0612354,0.548224,1091.76,0.7387,0.0407277,0.213689,7.60523e-05,0.416063,1091.76,1,0.270745,0,1,20986.3,3.44237,0.0358667,301.52,1.73632,0.0222242,-0.0502394,-0.00437793,-5.57954e-05
-1.2193,0.0232628,0.000357417,1,3,0,2.78487,0.7387,0.0407277,0.213689,4.15e-05,7.60523e-05,0.416063,0.0612354,0.548224,1091.76,0.7387,0.0407277,0.213689,7.60523e-05,0.416063,1091.76,1,0.270745,0,1,20986.3,3.44237,0.0358667,301.52,1.73632,0.0222242,-0.0502394,-0.00437793,-5.57954e-05
-0.803016,0.999411,6.34243e-05,7,223,0,1.8262,0.736086,0.0411193,0.216008,4.15e-05,7.65934e-05,0.415086,0.0611202,0.548172,1091.72,0.736086,0.0411193,0.216008,7.65934e-05,0.415086,1091.72,1,0.274088,0,1,21087.6,3.42761,0.0357014,301.618,1.73806,0.0222793,0.0476389,-0.00263533,-6.78602e-07
-2.05537,0.990498,0.000108219,5,31,0,3.33178,0.734468,0.0410082,0.216844,4.15e-05,7.69312e-05,0.414825,0.061451,0.54832,1091.93,0.734468,0.0410082,0.216844,7.69312e-05,0.414825,1091.93,1,0.274983,0,1,21128,3.42367,0.0356565,301.65,1.73851,0.0221216,0.08001,-0.00218834,-0.000158399
-2.75764,0.847412,0.000179647,3,15,0,3.21296,0.734386,0.0412252,0.216894,4.15e-05,7.69483e-05,0.414728,0.0612155,0.548215,1091.78,0.734386,0.0412252,0.216894,7.69483e-05,0.414728,1091.78,1,0.275314,0,1,21132,3.42223,0.0356315,301.735,1.73868,0.0222337,0.164983,-0.00201784,-4.62917e-05
-2.4187,1,0.000214151,2,3,0,2.82531,0.734472,0.0408856,0.217073,4.15e-05,7.69303e-05,0.414786,0.0615903,0.548382,1092.03,0.734472,0.0408856,0.217073,7.69303e-05,0.414786,1092.03,1,0.275115,0,1,21134.4,3.42311,0.035661,301.563,1.73858,0.0220557,-0.00731726,-0.00211596,-0.00022431
-2.4187,0.00197716,0.000359151,1,1,0,2.49708,0.734472,0.0408856,0.217073,4.15e-05,7.69303e-05,0.414786,0.0615903,0.548382,1092.03,0.734472,0.0408856,0.217073,7.69303e-05,0.414786,1092.03,1,0.275115,0,1,21134.4,3.42311,0.035661,301.563,1.73858,0.0220557,-0.00731726,-0.00211596,-0.00022431
-1.46361,0.999835,6.39857e-05,5,31,0,3.06518,0.734713,0.0411113,0.216852,4.15e-05,7.68798e-05,0.414784,0.0613029,0.548254,1091.84,0.734713,0.0411113,0.216852,7.68798e-05,0.414784,1091.84,1,0.275121,0,1,21126.9,3.42308,0.0356499,301.654,1.73859,0.022192,0.0841688,-0.00211165,-8.79996e-05
-1.41861,0.994387,0.000107311,5,31,0,2.45898,0.734675,0.0416112,0.218874,4.15e-05,7.68879e-05,0.413873,0.0607468,0.548002,1091.57,0.734675,0.0416112,0.218874,7.68879e-05,0.413873,1091.57,1,0.278242,0,1,21196.4,3.40969,0.0355286,301.5,1.74023,0.0224595,-0.0704665,-0.000469841,0.000179524
-1.15575,0.981814,0.000176658,7,143,0,3.04784,0.72605,0.0423183,0.226843,4.15e-05,7.87255e-05,0.410724,0.0610604,0.548145,1091.9,0.72605,0.0423183,0.226843,7.87255e-05,0.410724,1091.9,1,0.289052,0,1,21533.2,3.3646,0.0350483,301.589,1.74558,0.022308,0.0194694,0.00488124,2.80103e-05
-2.62723,0.588582,0.00028113,2,7,0,2.93573,0.726202,0.0421176,0.227127,4.15e-05,7.86926e-05,0.410694,0.061262,0.548236,1092.05,0.726202,0.0421176,0.227127,7.86926e-05,0.410694,1092.05,1,0.289156,0,1,21539.4,3.36419,0.0350608,301.446,1.74564,0.0222115,-0.123991,0.00494014,-6.84947e-05
