# stan_version_major = 2
# stan_version_minor = 31
# stan_version_patch = 0
# model = shift_model
# start_datetime = 2023-03-15 15:14:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data/shift-mock.json
# init = config/init.json
# random
#   seed = 3976159898 (Default)
# output
#   file = output/shift_mock/chain/1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.31.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,h,Omega_b,Omega_c,wr,Omega_r,lambda,g1,g2,zstar,faketheta.1,faketheta.2,faketheta.3,faketheta.4,faketheta.5,faketheta.6,y1,dy1,y2,dy2,S.1.1,S.1.2,sol,la,R,wb,x.1,x.2,x.3
-3.27557,0.0245203,0.000354603,1,1,0,4.08522,0.717732,0.0480791,0.231351,4.15e-05,8.05606e-05,0.40697,0.0563547,0.545738,1088.81,0.717732,0.0480791,0.231351,8.05606e-05,0.40697,1088.81,1,0.301983,0,1,21801.7,3.31359,0.0342289,304.128,1.7516,0.0247675,-0.153957,-0.0114121,0.000267485
-4.58582,0.998647,5.60603e-05,4,23,0,4.74359,0.717961,0.0483146,0.231884,4.15e-05,8.05093e-05,0.406688,0.0561145,0.545598,1088.68,0.717961,0.0483146,0.231884,8.05093e-05,0.406688,1088.68,1,0.302957,0,1,21818.7,3.30992,0.0341941,304.099,1.75206,0.0249046,-0.182329,-0.0109511,0.000404633
-4.87094,0.96253,9.96008e-05,8,319,0,9.12652,0.68369,0.0525163,0.270548,4.15e-05,8.87829e-05,0.390678,0.056744,0.54596,1089.63,0.68369,0.0525163,0.270548,8.87829e-05,0.390678,1089.63,1,0.358631,0,1,23339.3,3.12248,0.0322307,304.354,1.77478,0.0245478,0.0722038,0.0117597,4.78009e-05
-2.97588,0.892676,0.000160655,4,15,0,6.19053,0.683152,0.0518797,0.269284,4.15e-05,8.89229e-05,0.391399,0.05735,0.546297,1089.97,0.683152,0.0518797,0.269284,8.89229e-05,0.391399,1089.97,1,0.356107,0,1,23302.3,3.13,0.032305,304.386,1.77381,0.0242121,0.104831,0.0107976,-0.000287941
-2.74585,0.950387,0.000217254,2,7,0,3.22273,0.683305,0.0520073,0.269452,4.15e-05,8.8883e-05,0.391287,0.0572217,0.546227,1089.9,0.683305,0.0520073,0.269452,8.8883e-05,0.391287,1089.9,1,0.356499,0,1,23306.8,3.12883,0.032293,304.386,1.77396,0.0242825,0.10387,0.0109487,-0.000217508
-4.84498,0.303369,0.000336013,4,15,0,4.90696,0.683417,0.051738,0.269785,4.15e-05,8.88539e-05,0.391263,0.0574366,0.546345,1090.05,0.683417,0.051738,0.269785,8.88539e-05,0.391263,1090.05,1,0.356584,0,1,23313.1,3.12859,0.0323069,304.231,1.774,0.0241647,-0.0511048,0.0109872,-0.000335315
-4.50033,0.893773,0.000110074,7,167,0,10.1858,0.698939,0.0506125,0.251095,4.15e-05,8.49513e-05,0.398722,0.0564296,0.545781,1089.13,0.698939,0.0506125,0.251095,8.49513e-05,0.398722,1089.13,1,0.33056,0,1,22601.6,3.21134,0.0331365,304.459,1.76392,0.024725,0.177531,0.000905558,0.000225003
-1.07049,0.992257,0.000148542,7,159,0,6.06525,0.705323,0.0494762,0.243718,4.15e-05,8.34205e-05,0.401891,0.0566272,0.545894,1089.15,0.705323,0.0494762,0.243718,8.34205e-05,0.401891,1089.15,1,0.319555,0,1,22308.4,3.24916,0.0335417,304.324,1.75934,0.0246134,0.0423375,-0.00367874,0.000113415
-2.88117,0.342282,0.000251721,5,39,0,6.03062,0.702938,0.0492626,0.244873,4.15e-05,8.39873e-05,0.401541,0.0571143,0.546167,1089.44,0.702938,0.0492626,0.244873,8.39873e-05,0.401541,1089.44,1,0.320768,0,1,22363.6,3.24485,0.0334902,304.388,1.75982,0.0243418,0.106267,-0.00319361,-0.000158226
-1.57736,0.984438,9.24393e-05,4,23,0,3.45857,0.703851,0.0499168,0.246413,4.15e-05,8.37696e-05,0.400726,0.0564223,0.545777,1089.08,0.703851,0.0499168,0.246413,8.37696e-05,0.400726,1089.08,1,0.323595,0,1,22408.1,3.2351,0.033403,304.264,1.76106,0.0247291,-0.0172881,-0.00195336,0.000229114
